time,nodeId,x,y,z,node_type
74.9,2,411.338,406.549,32.498,0
74.9,3,390.443,416.15,32.498,0
74.9,4,409.97,395.871,32.498,0
74.9,5,379.471,415.976,32.498,0
74.9,6,408.404,385.352,32.499,0
74.9,7,366.296,416.34,32.496,0
74.9,8,399.204,374.013,32.491,0
74.9,9,353.306,416.649,32.559,0
74.9,10,397.667,359.478,32.484,0
74.9,11,341.468,418.184,32.559,0
74.9,12,397.275,347.925,32.52,0
74.9,13,342.773,401.813,32.863,0
74.9,14,396.991,336.422,32.498,0
75,0,413.422,417.443,32.498,0
75,1,401.993,416.606,32.498,0
75,2,411.984,406.997,32.498,0
75,3,390.803,416.629,32.498,0
75,4,410.574,396.204,32.498,0
75,5,379.703,416.473,32.498,0
75,6,408.991,385.597,32.499,0
75,7,366.478,416.826,32.496,0
75,8,399.289,373.944,32.492,0
75,9,353.381,417.221,32.556,0
75,10,397.808,359.314,32.483,0
75,11,341.386,418.761,32.56,0
75,12,397.419,347.66,32.519,0
75,13,342.721,402.97,32.885,0
75,14,397.134,336.071,32.497,0
75.1,0,414.08,417.975,32.498,0
75.1,1,402.511,417.082,32.498,0
75.1,2,412.633,407.445,32.499,0
75.1,3,391.166,417.101,32.498,0
75.1,4,411.183,396.54,32.498,0
75.1,5,379.939,416.961,32.498,0
75.1,6,409.588,385.849,32.499,0
75.1,7,366.664,417.328,32.495,0
75.1,8,399.369,373.875,32.492,0
75.1,9,353.48,417.781,32.552,0
75.1,10,397.943,359.159,32.483,0
75.1,11,341.325,419.315,32.56,0
75.1,12,397.557,347.406,32.517,0
75.1,13,342.644,404.1,32.904,0
75.1,14,397.272,335.732,32.496,0
75.2,0,414.738,418.506,32.498,0
75.2,1,403.033,417.553,32.498,0
75.2,2,413.284,407.893,32.499,0
75.2,3,391.534,417.565,32.498,0
75.2,4,411.798,396.879,32.498,0
75.2,5,380.18,417.439,32.498,0
75.2,6,410.197,386.109,32.499,0
75.2,7,366.858,417.84,32.495,0
75.2,8,399.444,373.809,32.493,0
75.2,9,353.604,418.328,32.549,0
75.2,10,398.073,359.014,32.483,0
75.2,11,341.284,419.846,32.559,0
75.2,12,397.69,347.165,32.516,0
75.2,13,342.54,405.206,32.921,0
75.2,14,397.405,335.407,32.494,0
75.3,0,415.397,419.038,32.498,0
75.3,1,403.56,418.017,32.498,0
75.3,2,413.937,408.341,32.499,0
75.3,3,391.906,418.021,32.498,0
75.3,4,412.417,397.221,32.498,0
75.3,5,380.414,417.933,32.498,0
75.3,6,410.819,386.377,32.499,0
75.3,7,367.06,418.355,32.495,0
75.3,8,399.516,373.747,32.493,0
75.3,9,353.75,418.862,32.544,0
75.3,10,398.196,358.879,32.482,0
75.3,11,341.261,420.354,32.559,0
75.3,12,397.819,346.937,32.514,0
75.3,13,342.41,406.293,32.937,0
75.3,14,397.534,335.097,32.493,0
75.4,0,416.057,419.571,32.498,0
75.4,1,404.092,418.476,32.498,0
75.4,2,414.593,408.79,32.499,0
75.4,3,392.282,418.47,32.498,0
75.4,4,413.043,397.567,32.498,0
75.4,5,380.643,418.434,32.498,0
75.4,6,411.456,386.654,32.499,0
75.4,7,367.271,418.868,32.495,0
75.4,8,399.621,373.688,32.494,0
75.4,9,353.918,419.381,32.54,0
75.4,10,398.315,358.756,32.482,0
75.4,11,341.256,420.84,32.558,0
75.4,12,397.942,346.723,32.513,0
75.4,13,342.254,407.364,32.95,0
75.4,14,397.659,334.801,32.492,0
75.5,0,416.718,420.105,32.498,0
75.5,1,404.63,418.93,32.498,0
75.5,2,415.251,409.24,32.499,0
75.5,3,392.664,418.91,32.498,0
75.5,4,413.675,397.918,32.498,0
75.5,5,380.874,418.936,32.498,0
75.5,6,412.109,386.94,32.499,0
75.5,7,367.494,419.375,32.495,0
75.5,8,399.715,373.637,32.494,0
75.5,9,354.108,419.886,32.535,0
75.5,10,398.429,358.644,32.482,0
75.5,11,341.27,421.305,32.556,0
75.5,12,398.061,346.524,32.511,0
75.5,13,342.074,408.423,32.961,0
75.5,14,397.779,334.522,32.491,0
75.6,0,417.38,420.641,32.498,0
75.6,1,405.179,419.381,32.498,0
75.6,2,415.912,409.695,32.499,0
75.6,3,393.058,419.343,32.498,0
75.6,4,414.314,398.28,32.498,0
75.6,5,381.125,419.415,32.498,0
75.6,6,412.759,387.256,32.499,0
75.6,7,367.749,419.87,32.495,0
75.6,8,399.799,373.604,32.495,0
75.6,9,354.34,420.373,32.53,0
75.6,10,398.537,358.553,32.482,0
75.6,11,341.321,421.758,32.554,0
75.6,12,398.175,346.35,32.509,0
75.6,13,341.877,409.476,32.971,0
