time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
0.6,2,2,15,12,14,-200,34.6725
0.6,3,0,15,12,14,-200,34.7402
0.6,4,0,15,12,14,-200,33.3869
0.6,5,2,15,12,14,-200,37.7461
0.6,6,1,15,12,14,-200,35.5517
0.6,7,2,15,12,14,-200,34.135
0.6,8,0,15,12,14,-200,35.2041
0.6,9,2,15,12,14,-200,34.1853
0.6,10,1,15,12,14,-200,35.3454
0.6,11,0,15,12,14,-200,32.4122
0.6,12,2,15,12,14,-200,34.1866
0.6,13,1,15,12,14,-200,34.2184
0.6,14,0,15,12,14,-200,34.0533
0.7,0,1,15,12,14,-200,32.4122
0.7,1,1,15,12,14,-200,36.392
0.7,2,2,15,12,14,-200,34.6725
0.7,3,0,15,12,14,-200,34.7402
0.7,4,0,15,12,14,-200,33.3869
0.7,5,2,15,12,14,-200,37.7461
0.7,6,1,15,12,14,-200,35.5517
0.7,7,2,15,12,14,-200,34.135
0.7,8,0,15,12,14,-200,35.2041
0.7,9,2,15,12,14,-200,34.1853
0.7,10,1,15,12,14,-200,35.3454
0.7,11,0,15,12,14,-200,32.4122
0.7,12,2,15,12,14,-200,34.1866
0.7,13,1,15,12,14,-200,34.2184
0.7,14,0,15,12,14,-200,34.0532
0.8,0,1,15,12,14,-200,32.4122
0.8,1,1,15,12,14,-200,36.392
0.8,2,2,15,12,14,-200,34.6725
0.8,3,0,15,12,14,-200,34.7402
0.8,4,0,15,12,14,-200,33.3869
0.8,5,2,15,12,14,-200,37.7461
0.8,6,1,15,12,14,-200,35.5517
0.8,7,2,15,12,14,-200,34.135
0.8,8,0,15,12,14,-200,35.2041
0.8,9,2,15,12,14,-200,34.1853
0.8,10,1,15,12,14,-200,35.3454
0.8,11,0,15,12,14,-200,32.4122
0.8,12,2,15,12,14,-200,34.1866
0.8,13,1,15,12,14,-200,34.2184
0.8,14,0,15,12,14,-200,34.0532
0.9,0,1,15,12,14,-200,32.4122
0.9,1,1,15,12,14,-200,36.392
0.9,2,2,15,12,14,-200,34.6725
0.9,3,0,15,12,14,-200,34.7402
0.9,4,0,15,12,14,-200,33.3869
0.9,5,2,15,12,14,-200,37.7461
0.9,6,1,15,12,14,-200,35.5517
0.9,7,2,15,12,14,-200,34.135
0.9,8,0,15,12,14,-200,35.2041
0.9,9,2,15,12,14,-200,34.1853
0.9,10,1,15,12,14,-200,35.3454
0.9,11,0,15,12,14,-200,32.4122
0.9,12,2,15,12,14,-200,34.1866
0.9,13,1,15,12,14,-200,34.2184
0.9,14,0,15,12,14,-200,34.0531
